user_id,item_id,Game Title,User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Developer,Publisher,Release Year,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,User Review Text,Game Mode,Min Number of Players
315,17,Just Dance 2024,37.5,Adults,42.71,PC,Yes,Innersloth,Electronic Arts,2022,Strategy,No,47.8,Medium,Excellent,Poor,"Solid game, but the gameplay is amazing.",Offline,1
1065,21,Minecraft,25.3,Teens,29.96,Nintendo Switch,Yes,Nintendo,Capcom,2010,Puzzle,Yes,33.7,High,Good,Poor,"Great game, but the gameplay is amazing.",Offline,2
105,13,Hades,16.2,Kids,21.06,Nintendo Switch,No,Epic Games,Epic Games,2019,Action,Yes,20.8,Medium,Excellent,Excellent,"Solid game, but the graphics could be better.",Offline,10
1925,3,Animal Crossing: New Horizons,24.9,All Ages,36.27,Nintendo Switch,Yes,Game Freak,Epic Games,2021,RPG,Yes,24.8,High,Poor,Average,"Solid game, but too many bugs.",Offline,7
1914,3,Animal Crossing: New Horizons,22.8,Kids,23.8,PlayStation,Yes,Game Freak,Capcom,2014,Sports,Yes,34.4,Ultra,Good,Good,"Disappointing game, but the graphics could be better.",Offline,3
1217,14,Half-Life: Alyx,17.6,Teens,22.97,Mobile,No,Valve,Take-Two Interactive,2010,Sports,Yes,21.2,Ultra,Good,Good,"Solid game, but the gameplay is amazing.",Offline,2
1425,37,The Legend of Zelda: Breath of the Wild,45.2,Adults,55.81,PlayStation,No,EA Sports,Take-Two Interactive,2017,RPG,Yes,59.8,Low,Average,Good,"Disappointing game, but too many bugs.",Online,3
2402,14,Half-Life: Alyx,20.1,All Ages,34.49,PC,Yes,CD Projekt Red,Innersloth,2012,RPG,No,13.0,Low,Poor,Average,"Disappointing game, but too many bugs.",Offline,7
1773,32,Super Mario Odyssey,31.7,Kids,55.64,Mobile,Yes,Capcom,Capcom,2017,Party,No,10.6,Low,Good,Excellent,"Disappointing game, but too many bugs.",Online,3
1961,12,Grand Theft Auto V,31.4,Adults,31.79,Mobile,No,CD Projekt Red,Square Enix,2011,Simulation,No,51.0,High,Poor,Average,"Disappointing game, but the graphics could be better.",Offline,3
2781,19,League of Legends,36.2,Kids,45.36,Mobile,Yes,Innersloth,Take-Two Interactive,2018,Strategy,No,47.2,Medium,Poor,Good,"Disappointing game, but the gameplay is amazing.",Online,6
1604,9,Fall Guys,39.4,Adults,58.15,Xbox,No,Valve,Electronic Arts,2012,Sports,No,39.5,High,Poor,Poor,"Disappointing game, but the gameplay is amazing.",Offline,5
709,18,Kingdom Hearts III,30.7,Kids,43.96,PlayStation,No,Nintendo,Square Enix,2022,Shooter,Yes,28.3,Ultra,Good,Poor,"Amazing game, but too many bugs.",Offline,3
651,32,Super Mario Odyssey,22.1,Adults,28.78,PlayStation,No,Epic Games,Take-Two Interactive,2011,Shooter,Yes,20.9,Low,Poor,Good,"Solid game, but the gameplay is amazing.",Offline,4
2872,23,Pillars of Eternity II: Deadfire,29.1,Teens,40.74,PC,Yes,Game Freak,Activision,2014,RPG,No,28.9,High,Poor,Good,"Amazing game, but the gameplay is amazing.",Offline,8
947,29,Spelunky 2,27.2,All Ages,42.7,Xbox,No,Game Freak,Square Enix,2015,Sports,No,22.3,Ultra,Good,Poor,"Great game, but the gameplay is amazing.",Online,6
661,39,The Witcher 3: Wild Hunt,20.0,Kids,22.82,Nintendo Switch,Yes,Rockstar Games,Capcom,2018,Puzzle,Yes,24.9,Low,Average,Excellent,"Amazing game, but too many bugs.",Offline,10
2147,36,The Elder Scrolls V: Skyrim,29.8,Teens,52.0,PC,No,Game Freak,Activision,2023,Shooter,Yes,11.9,High,Good,Poor,"Amazing game, but too many bugs.",Offline,8
2636,40,Tomb Raider (2013),25.0,Adults,43.84,PlayStation,No,Valve,Square Enix,2019,Sports,Yes,14.9,Medium,Average,Excellent,"Great game, but the gameplay is amazing.",Offline,3
2330,22,Overwatch 2,24.7,Adults,31.33,PC,Yes,Epic Games,Nintendo,2015,Adventure,Yes,33.7,Ultra,Excellent,Poor,"Solid game, but the gameplay is amazing.",Online,2
2451,11,Ghost of Tsushima,42.0,Kids,54.25,PC,Yes,Game Freak,Innersloth,2021,Adventure,Yes,48.5,High,Average,Poor,"Amazing game, but the graphics could be better.",Online,8
1133,37,The Legend of Zelda: Breath of the Wild,37.8,Kids,52.48,Nintendo Switch,Yes,EA Sports,Valve,2023,Party,No,33.6,High,Average,Good,"Disappointing game, but the graphics could be better.",Offline,2
700,27,Rocket League,32.0,Adults,47.22,Nintendo Switch,No,CD Projekt Red,Electronic Arts,2017,Party,No,25.2,Medium,Poor,Good,"Amazing game, but the graphics could be better.",Online,8
2247,27,Rocket League,28.4,Kids,48.21,PlayStation,Yes,Rockstar Games,Electronic Arts,2020,Adventure,Yes,10.5,High,Poor,Average,"Amazing game, but too many bugs.",Online,7
2039,20,Mario Kart 8 Deluxe,41.7,All Ages,52.64,Nintendo Switch,No,CD Projekt Red,Valve,2020,Party,Yes,46.9,Low,Good,Good,"Great game, but the graphics could be better.",Online,4
2375,29,Spelunky 2,24.0,All Ages,42.86,Xbox,Yes,EA Sports,Activision,2014,Sports,No,7.4,High,Excellent,Average,"Disappointing game, but too many bugs.",Offline,3
2202,9,Fall Guys,28.0,All Ages,38.6,PlayStation,No,Capcom,Activision,2013,Action,No,31.1,Low,Poor,Good,"Amazing game, but the gameplay is amazing.",Offline,7
552,8,FIFA 24,25.5,All Ages,26.68,PlayStation,No,Game Freak,Innersloth,2020,Shooter,No,38.0,High,Good,Poor,"Solid game, but the graphics could be better.",Offline,10
405,15,Halo Infinite,30.7,Kids,43.98,Xbox,Yes,Game Freak,Electronic Arts,2020,Adventure,No,26.4,Medium,Excellent,Average,"Disappointing game, but the gameplay is amazing.",Offline,5
462,34,Tekken 7,31.7,Kids,44.98,Mobile,Yes,Epic Games,Square Enix,2012,RPG,Yes,34.0,Ultra,Poor,Poor,"Disappointing game, but too many bugs.",Online,3
2180,16,Hitman 3,20.8,Teens,32.69,Mobile,No,Rockstar Games,Square Enix,2017,RPG,Yes,15.4,High,Good,Poor,"Great game, but too many bugs.",Offline,1
2839,3,Animal Crossing: New Horizons,45.7,Teens,57.41,PC,No,Rockstar Games,Square Enix,2016,Adventure,No,55.9,Low,Poor,Good,"Great game, but the gameplay is amazing.",Online,5
874,13,Hades,43.0,All Ages,49.43,Mobile,No,Innersloth,Square Enix,2013,Fighting,No,55.7,High,Good,Good,"Disappointing game, but the graphics could be better.",Offline,8
84,6,Counter-Strike: Global Offensive,36.9,All Ages,39.24,Xbox,Yes,Valve,Take-Two Interactive,2020,Fighting,No,55.7,Medium,Average,Average,"Disappointing game, but the gameplay is amazing.",Online,10
1423,27,Rocket League,27.9,Adults,29.15,Xbox,No,CD Projekt Red,Take-Two Interactive,2020,Strategy,Yes,49.1,Low,Average,Average,"Amazing game, but the graphics could be better.",Offline,6
2802,5,Call of Duty: Modern Warfare 2,38.9,Kids,46.0,PC,No,EA Sports,Activision,2012,Simulation,Yes,50.7,Low,Good,Excellent,"Great game, but the gameplay is amazing.",Offline,5
2676,30,Stardew Valley,27.2,All Ages,31.53,Mobile,Yes,Bungie,Take-Two Interactive,2014,Party,Yes,35.8,Ultra,Good,Good,"Disappointing game, but the graphics could be better.",Online,5
221,7,Cuphead,22.1,Teens,36.13,Mobile,Yes,Valve,Electronic Arts,2010,Action,No,7.8,Medium,Poor,Excellent,"Great game, but the graphics could be better.",Online,7
2601,36,The Elder Scrolls V: Skyrim,28.9,Adults,26.39,PlayStation,No,Capcom,Innersloth,2023,Sports,Yes,57.4,Low,Average,Poor,"Solid game, but too many bugs.",Online,4
1392,26,Red Dead Redemption 2,27.0,Kids,48.73,PlayStation,No,Rockstar Games,Valve,2020,Sports,Yes,6.4,Medium,Excellent,Excellent,"Amazing game, but too many bugs.",Offline,8
112,40,Tomb Raider (2013),45.3,All Ages,58.28,PlayStation,No,Game Freak,Take-Two Interactive,2016,RPG,Yes,58.3,Ultra,Poor,Excellent,"Disappointing game, but too many bugs.",Online,5
615,28,Sid Meier’s Civilization VI,29.8,Adults,36.79,Mobile,No,EA Sports,Activision,2020,Party,No,40.1,Medium,Excellent,Poor,"Great game, but the gameplay is amazing.",Offline,10
1582,3,Animal Crossing: New Horizons,31.5,Kids,47.45,Xbox,Yes,Rockstar Games,Activision,2015,Adventure,Yes,28.5,High,Excellent,Excellent,"Disappointing game, but too many bugs.",Online,10
2972,11,Ghost of Tsushima,35.3,Kids,37.97,PlayStation,Yes,Valve,Epic Games,2013,Sports,No,55.4,Low,Excellent,Good,"Great game, but too many bugs.",Online,10
475,25,Portal 2,19.8,Adults,28.61,PC,No,Epic Games,Nintendo,2017,Adventure,No,20.3,Low,Excellent,Average,"Amazing game, but the graphics could be better.",Offline,5
2884,16,Hitman 3,30.5,Kids,35.32,PC,Yes,Capcom,Nintendo,2012,Adventure,No,45.0,Medium,Excellent,Average,"Solid game, but the gameplay is amazing.",Offline,8
1914,15,Halo Infinite,36.5,Kids,53.93,Nintendo Switch,No,Game Freak,Square Enix,2017,Shooter,No,30.4,Low,Average,Excellent,"Great game, but too many bugs.",Online,8
271,29,Spelunky 2,31.2,Kids,38.87,PlayStation,Yes,Capcom,Valve,2010,Adventure,Yes,39.2,Low,Poor,Average,"Amazing game, but the graphics could be better.",Offline,5
2469,6,Counter-Strike: Global Offensive,32.8,Kids,51.91,PlayStation,No,Nintendo,Capcom,2020,Action,Yes,22.6,High,Good,Average,"Great game, but too many bugs.",Offline,2
1921,38,The Sims 4,31.5,All Ages,47.04,Mobile,No,Nintendo,Take-Two Interactive,2013,Action,No,32.4,Low,Good,Excellent,"Disappointing game, but too many bugs.",Online,1
2755,33,Super Smash Bros. Ultimate,22.4,Teens,22.41,Mobile,Yes,Capcom,Nintendo,2017,Adventure,Yes,38.8,High,Good,Excellent,"Amazing game, but the gameplay is amazing.",Online,4
1391,40,Tomb Raider (2013),39.5,Kids,48.65,Mobile,Yes,Nintendo,Epic Games,2019,Puzzle,Yes,55.7,Medium,Good,Excellent,"Disappointing game, but the gameplay is amazing.",Online,5
40,31,Street Fighter V,15.8,Teens,24.39,Mobile,No,Bungie,Innersloth,2011,Strategy,Yes,15.6,Ultra,Average,Average,"Disappointing game, but the gameplay is amazing.",Online,5
1983,39,The Witcher 3: Wild Hunt,44.1,Adults,54.75,Nintendo Switch,Yes,Capcom,Capcom,2011,Strategy,Yes,58.1,Low,Poor,Excellent,"Great game, but the graphics could be better.",Online,1
2237,13,Hades,38.4,Kids,38.36,Nintendo Switch,No,Valve,Take-Two Interactive,2013,Strategy,Yes,59.6,Medium,Poor,Excellent,"Disappointing game, but the graphics could be better.",Offline,3
994,35,Tetris,40.1,All Ages,48.58,PC,Yes,Epic Games,Activision,2019,Fighting,No,53.4,Medium,Good,Good,"Disappointing game, but the graphics could be better.",Offline,7
2013,35,Tetris,31.4,Kids,36.56,PC,No,CD Projekt Red,Innersloth,2016,Puzzle,Yes,39.5,Ultra,Average,Excellent,"Disappointing game, but too many bugs.",Offline,4
2584,32,Super Mario Odyssey,20.0,Kids,32.82,Mobile,Yes,Innersloth,Epic Games,2018,Shooter,Yes,14.5,Low,Good,Excellent,"Great game, but the graphics could be better.",Online,1
290,31,Street Fighter V,24.2,Adults,40.84,PlayStation,Yes,Valve,Activision,2023,Shooter,Yes,13.0,High,Average,Average,"Disappointing game, but the graphics could be better.",Offline,6
2481,15,Halo Infinite,35.2,Teens,53.5,PlayStation,No,Rockstar Games,Electronic Arts,2010,Simulation,Yes,27.0,Low,Poor,Poor,"Disappointing game, but the graphics could be better.",Online,2
2519,26,Red Dead Redemption 2,16.5,Adults,24.07,PC,Yes,Rockstar Games,Valve,2012,Fighting,No,10.6,Low,Average,Average,"Solid game, but the gameplay is amazing.",Offline,5
2676,10,Fortnite,14.3,Adults,19.99,PC,Yes,Capcom,Take-Two Interactive,2021,Puzzle,Yes,16.4,High,Average,Poor,"Great game, but too many bugs.",Offline,3
279,9,Fall Guys,31.7,Kids,47.47,Mobile,No,Bungie,Nintendo,2011,Shooter,No,26.1,High,Excellent,Excellent,"Disappointing game, but too many bugs.",Offline,7
2925,15,Halo Infinite,37.6,Teens,58.09,PC,Yes,Epic Games,Take-Two Interactive,2011,Adventure,No,22.9,Low,Poor,Average,"Solid game, but the graphics could be better.",Online,6
581,9,Fall Guys,31.0,Kids,36.92,Mobile,Yes,EA Sports,Electronic Arts,2013,Fighting,No,41.2,Low,Excellent,Poor,"Disappointing game, but the gameplay is amazing.",Online,4
863,28,Sid Meier’s Civilization VI,18.7,Teens,26.1,PlayStation,Yes,Nintendo,Square Enix,2023,Action,Yes,17.4,Ultra,Poor,Average,"Solid game, but the gameplay is amazing.",Online,4
254,27,Rocket League,26.5,Kids,26.56,PlayStation,Yes,Game Freak,Activision,2019,Shooter,No,46.4,Ultra,Good,Average,"Solid game, but too many bugs.",Online,10
181,39,The Witcher 3: Wild Hunt,32.6,Teens,33.42,PC,No,Capcom,Activision,2022,Strategy,No,55.4,Ultra,Average,Excellent,"Solid game, but too many bugs.",Online,5
681,40,Tomb Raider (2013),17.4,Teens,22.4,PC,Yes,Nintendo,Capcom,2014,Shooter,Yes,23.0,Ultra,Average,Poor,"Great game, but the graphics could be better.",Online,2
825,29,Spelunky 2,28.4,Kids,46.76,Nintendo Switch,No,Nintendo,Capcom,2018,Strategy,Yes,20.4,Ultra,Poor,Poor,"Great game, but the gameplay is amazing.",Online,1
700,14,Half-Life: Alyx,30.3,All Ages,26.55,PC,Yes,Innersloth,Epic Games,2011,Fighting,No,52.3,Ultra,Poor,Poor,"Solid game, but the graphics could be better.",Online,2
2614,35,Tetris,19.9,Teens,30.49,Nintendo Switch,Yes,EA Sports,Innersloth,2012,Simulation,Yes,14.3,Ultra,Excellent,Good,"Solid game, but the gameplay is amazing.",Online,8
1350,31,Street Fighter V,35.3,Adults,51.62,PlayStation,Yes,Rockstar Games,Square Enix,2017,Puzzle,No,27.2,Ultra,Average,Poor,"Great game, but the graphics could be better.",Offline,7
1381,34,Tekken 7,40.7,Kids,55.57,PlayStation,Yes,Innersloth,Square Enix,2010,Strategy,Yes,38.9,Low,Excellent,Excellent,"Amazing game, but the graphics could be better.",Offline,4
1674,36,The Elder Scrolls V: Skyrim,23.0,Kids,22.62,Mobile,No,Nintendo,Epic Games,2020,Action,No,45.1,High,Excellent,Excellent,"Disappointing game, but the graphics could be better.",Online,4
2728,32,Super Mario Odyssey,26.9,Adults,30.91,Xbox,Yes,Capcom,Activision,2015,Fighting,No,33.8,Ultra,Excellent,Good,"Amazing game, but the gameplay is amazing.",Offline,3
2439,20,Mario Kart 8 Deluxe,25.3,Adults,36.29,PC,No,Capcom,Square Enix,2019,RPG,No,22.2,Ultra,Average,Poor,"Solid game, but too many bugs.",Offline,2
1639,33,Super Smash Bros. Ultimate,32.4,Teens,47.86,PlayStation,No,EA Sports,Take-Two Interactive,2023,Strategy,Yes,22.5,High,Average,Good,"Solid game, but the graphics could be better.",Online,4
1958,26,Red Dead Redemption 2,17.9,Adults,34.46,PlayStation,Yes,EA Sports,Activision,2020,Party,No,8.0,High,Average,Excellent,"Amazing game, but the gameplay is amazing.",Online,8
212,8,FIFA 24,33.1,Teens,45.55,Mobile,Yes,Innersloth,Take-Two Interactive,2017,Action,Yes,40.1,Low,Good,Excellent,"Amazing game, but too many bugs.",Offline,7
1539,35,Tetris,30.9,Kids,32.13,PlayStation,Yes,Game Freak,Square Enix,2015,Sports,Yes,49.0,Medium,Average,Poor,"Amazing game, but too many bugs.",Offline,3
384,20,Mario Kart 8 Deluxe,27.6,All Ages,48.84,Mobile,Yes,Nintendo,Valve,2013,Sports,No,14.2,Low,Poor,Good,"Amazing game, but the graphics could be better.",Offline,3
1715,1,1000-Piece Puzzle,23.9,Teens,36.06,PC,Yes,Epic Games,Electronic Arts,2017,Party,Yes,18.1,Ultra,Good,Average,"Amazing game, but the graphics could be better.",Offline,4
342,6,Counter-Strike: Global Offensive,29.4,Teens,37.4,Mobile,No,Nintendo,Valve,2016,RPG,Yes,39.2,Ultra,Poor,Good,"Great game, but the gameplay is amazing.",Offline,6
1839,4,Bioshock Infinite,25.8,Teens,46.46,Xbox,No,EA Sports,Capcom,2011,Party,Yes,12.6,Ultra,Average,Good,"Disappointing game, but the gameplay is amazing.",Online,2
1988,6,Counter-Strike: Global Offensive,31.5,Adults,45.9,Nintendo Switch,Yes,Bungie,Electronic Arts,2022,Fighting,No,25.5,Ultra,Good,Poor,"Solid game, but the graphics could be better.",Offline,7
844,1,1000-Piece Puzzle,30.1,Teens,46.11,Xbox,No,Innersloth,Activision,2020,Party,No,17.9,High,Poor,Excellent,"Disappointing game, but the gameplay is amazing.",Offline,7
1535,2,Among Us,23.2,All Ages,33.24,PlayStation,Yes,Game Freak,Capcom,2011,Party,Yes,28.4,Medium,Poor,Good,"Great game, but the gameplay is amazing.",Online,3
420,3,Animal Crossing: New Horizons,30.4,All Ages,49.76,Nintendo Switch,No,Valve,Capcom,2015,Sports,No,18.0,Ultra,Average,Excellent,"Great game, but too many bugs.",Offline,3
2799,17,Just Dance 2024,34.8,Kids,54.55,Mobile,No,Valve,Electronic Arts,2015,Puzzle,No,19.8,Ultra,Poor,Average,"Solid game, but the gameplay is amazing.",Offline,8
1989,17,Just Dance 2024,21.8,Adults,33.84,PC,No,Rockstar Games,Electronic Arts,2011,RPG,Yes,20.6,Low,Poor,Good,"Disappointing game, but too many bugs.",Online,7
1933,21,Minecraft,29.9,Teens,31.62,Nintendo Switch,No,Rockstar Games,Take-Two Interactive,2023,Simulation,Yes,53.5,Low,Good,Excellent,"Disappointing game, but the graphics could be better.",Offline,4
1850,15,Halo Infinite,38.7,Kids,47.15,PC,Yes,Valve,Electronic Arts,2010,Puzzle,No,45.5,Medium,Poor,Good,"Great game, but the graphics could be better.",Offline,5
306,38,The Sims 4,23.2,Adults,23.79,PlayStation,Yes,Capcom,Square Enix,2011,Shooter,Yes,43.1,Ultra,Good,Average,"Amazing game, but the graphics could be better.",Offline,7
2750,8,FIFA 24,29.1,All Ages,54.35,Nintendo Switch,Yes,CD Projekt Red,Capcom,2014,Action,No,7.2,Low,Excellent,Good,"Amazing game, but the gameplay is amazing.",Online,7
869,26,Red Dead Redemption 2,28.0,Kids,37.41,Mobile,No,Rockstar Games,Capcom,2012,RPG,No,31.9,Ultra,Poor,Excellent,"Solid game, but the graphics could be better.",Online,2
2585,32,Super Mario Odyssey,31.3,All Ages,41.58,Xbox,Yes,Bungie,Electronic Arts,2013,RPG,No,29.4,High,Good,Good,"Great game, but too many bugs.",Offline,5
1136,22,Overwatch 2,15.6,Teens,21.45,Nintendo Switch,No,Rockstar Games,Take-Two Interactive,2018,Puzzle,Yes,22.8,Medium,Poor,Average,"Disappointing game, but the gameplay is amazing.",Online,1
1435,12,Grand Theft Auto V,30.9,All Ages,51.24,PC,Yes,Bungie,Activision,2018,Shooter,No,21.3,High,Poor,Poor,"Solid game, but the gameplay is amazing.",Online,8
206,26,Red Dead Redemption 2,40.2,Adults,58.48,PC,Yes,Capcom,Innersloth,2016,RPG,Yes,31.5,Medium,Poor,Good,"Amazing game, but the gameplay is amazing.",Offline,1
496,34,Tekken 7,28.2,Teens,37.6,Mobile,No,Epic Games,Electronic Arts,2019,Simulation,No,33.3,Ultra,Poor,Good,"Great game, but too many bugs.",Online,7
1910,4,Bioshock Infinite,37.5,All Ages,49.82,PlayStation,No,Bungie,Nintendo,2010,Strategy,No,48.0,Ultra,Poor,Poor,"Solid game, but the graphics could be better.",Online,10
2552,37,The Legend of Zelda: Breath of the Wild,31.5,All Ages,29.34,Xbox,No,Rockstar Games,Take-Two Interactive,2013,Adventure,No,59.9,Medium,Average,Excellent,"Great game, but the gameplay is amazing.",Offline,4
1046,25,Portal 2,41.9,Teens,59.47,Mobile,No,Nintendo,Take-Two Interactive,2023,Strategy,No,38.9,High,Good,Excellent,"Great game, but too many bugs.",Online,7
213,14,Half-Life: Alyx,13.8,Kids,21.38,PC,Yes,Nintendo,Innersloth,2015,RPG,Yes,11.3,High,Poor,Poor,"Solid game, but the gameplay is amazing.",Offline,6
310,29,Spelunky 2,43.7,Kids,53.79,Nintendo Switch,Yes,Rockstar Games,Valve,2015,Action,No,50.5,Low,Excellent,Poor,"Solid game, but too many bugs.",Offline,3
2709,28,Sid Meier’s Civilization VI,37.1,All Ages,49.3,PlayStation,No,Rockstar Games,Square Enix,2023,Simulation,No,44.7,Ultra,Good,Excellent,"Amazing game, but the graphics could be better.",Offline,2
1992,17,Just Dance 2024,27.3,All Ages,28.47,PlayStation,No,EA Sports,Valve,2019,Shooter,Yes,40.4,Medium,Excellent,Good,"Solid game, but the graphics could be better.",Online,8
2801,11,Ghost of Tsushima,23.5,Kids,26.27,PlayStation,No,Capcom,Electronic Arts,2014,Strategy,Yes,33.7,High,Excellent,Poor,"Amazing game, but too many bugs.",Offline,6
272,23,Pillars of Eternity II: Deadfire,36.1,Teens,44.91,PlayStation,Yes,CD Projekt Red,Square Enix,2017,Strategy,No,41.9,High,Average,Good,"Disappointing game, but too many bugs.",Online,5
1823,9,Fall Guys,21.0,Teens,28.44,Nintendo Switch,Yes,Capcom,Activision,2016,Shooter,No,28.3,High,Excellent,Excellent,"Disappointing game, but the graphics could be better.",Online,1
2986,17,Just Dance 2024,21.0,Kids,38.08,PC,Yes,Game Freak,Epic Games,2016,Party,No,8.1,Medium,Excellent,Average,"Disappointing game, but the gameplay is amazing.",Offline,3
2080,6,Counter-Strike: Global Offensive,32.9,Adults,34.55,Nintendo Switch,No,EA Sports,Activision,2011,Adventure,No,50.1,High,Poor,Average,"Solid game, but the graphics could be better.",Online,8
443,1,1000-Piece Puzzle,32.0,Kids,33.03,PlayStation,No,Innersloth,Epic Games,2015,Fighting,Yes,57.5,High,Average,Excellent,"Amazing game, but too many bugs.",Online,2
2210,11,Ghost of Tsushima,38.6,Kids,55.05,PC,No,Rockstar Games,Electronic Arts,2019,Simulation,No,41.9,High,Average,Good,"Great game, but too many bugs.",Online,1
2815,37,The Legend of Zelda: Breath of the Wild,44.4,All Ages,54.87,Nintendo Switch,No,Capcom,Electronic Arts,2016,Simulation,No,55.5,High,Excellent,Excellent,"Disappointing game, but the graphics could be better.",Offline,7
254,15,Halo Infinite,38.5,Adults,53.43,Xbox,Yes,Bungie,Innersloth,2010,Simulation,Yes,37.2,High,Excellent,Excellent,"Disappointing game, but the gameplay is amazing.",Offline,2
521,30,Stardew Valley,23.4,Teens,37.5,Nintendo Switch,No,Rockstar Games,Capcom,2013,Fighting,No,17.8,Low,Average,Excellent,"Great game, but too many bugs.",Offline,5
